# File: EDGAR_all_F_gases.csv
# Title: EDGAR F gases trend
# Units: Kt
# Source: EDGAR GHG_2024 https://edgar.jrc.ec.europa.eu/dataset_ghg2024
# Comments: EDGAR inventory of F gases compounds c-C4F8, C2F6, C3F8, C4F10, C5F12, C6F14, CF4, HCFC-141b, HCFC-142b, HFC-125, HFC-134, HFC-134a, HFC-143, HFC-143a, HFC-152a, HFC-227ea, HFC-23, HFC-236fa, HFC-245fa, HFC-32, HFC-365mfc, HFC-41, HFC-43-10-mee, NF3, SF6
# Column types: ccccccccnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn 
# ----------
IPCC_annex,C_group_IM24_sh,Country_code_A3,Name,ipcc_code_1996_for_standard_report,ipcc_code_1996_for_standard_report_name,Substance,fossil_bio,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
Non-Annex_I,Rest Central America,CRI,Costa Rica,2F9,Other F-gas use,HCFC-141b,fossil,1.53E-06,2.50E-05,0.000250587,0.000893659,0.00172606,0.00257214,0.00322204,0.00371868,0.00488142,0.00594377,0.0071972,0.00776252,0.00842511,0.00846787,0.00847833,0.00894231,0.00323413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Non-Annex_I,Rest Central America,CRI,Costa Rica,2F9,Other F-gas use,HCFC-142b,fossil,0.000541008,0.000750188,0.00102385,0.00120683,0.00137364,0.00151956,0.00168466,0.00193481,0.00223554,0.0026641,0.00318506,0.00308304,0.00263663,0.00277675,0.00301529,0.00328555,0.00226201,0.00191118,0.00156037,0.00156037,0.00156037,0.00156037,0.00156037,0.00156037,0.00156037,0.00156037,0.00156037,0.00156037,0.00156037,0.00156037,0.00156037,0.00156037,0.00156037,0.00156037
Non-Annex_I,Rest Central America,CRI,Costa Rica,2F1a,Commerical refrigeration,HFC-125,fossil,0,0,0,0,0,0,0,0,4.69E-05,0.001031263,0.002824781,0.004822161,0.006912812,0.009044931,0.011640233,0.014437829,0.014893592,0.014240487,0.014279858,0.014714676,0.013050849,0.012590366,0.012928984,0.013549832,0.014170681,0.01479153,0.016398219,0.017922324,0.019687913,0.021320041,0.022960648,0.024640089,0.026290815,0.027947739
Non-Annex_I,Rest Central America,CRI,Costa Rica,2F1a,Commerical refrigeration,HFC-134a,fossil,7.66E-05,0.000308975,0.000411119,0.00051251,0.001738194,0.002963879,0.004189564,0.005415249,0.006640934,0.007866619,0.017987622,0.024809043,0.03010663,0.0361418,0.043017529,0.051197398,0.052278919,0.05336044,0.054441962,0.055523483,0.056605004,0.057686525,0.058768047,0.059849568,0.06955193,0.082958508,0.097374721,0.109728374,0.12548067,0.139654724,0.153748058,0.168421286,0.182734825,0.197094859
Non-Annex_I,Rest Central America,CRI,Costa Rica,2F1a,Commerical refrigeration,HFC-143a,fossil,0,0,0,5.70E-05,0.000143288,0.000332913,0.000704419,0.001102453,0.001666148,0.002350141,0.003105395,0.003797388,0.004587305,0.0054533,0.006171583,0.007573309,0.008321937,0.008769165,0.009325611,0.009483619,0.009325379,0.009641885,0.009958391,0.010274897,0.010591403,0.010907909,0.012730415,0.014871339,0.017504915,0.019703917,0.022028418,0.024414111,0.026717176,0.029054929
Non-Annex_I,Rest Central America,CRI,Costa Rica,2F4,Aerosols,HFC-152a,fossil,1.73E-05,0.001901688,0.003739242,0.005476359,0.007551036,0.009603498,0.011650743,0.013546543,0.015689474,0.017659888,0.018969084,0.017881946,0.019074115,0.020183983,0.02000231,0.018151868,0.021535545,0.024919222,0.028302899,0.031686576,0.034403349,0.035028867,0.033669646,0.034668581,0.034989129,0.034833865,0.034762763,0.037140493,0.038835046,0.040168773,0.041970776,0.043580871,0.045162812,0.046827492
Non-Annex_I,Rest Central America,CRI,Costa Rica,2F4,Aerosols,HFC-227ea,fossil,0,0,0,0,0,2.23E-05,9.32E-05,0.000188383,0.000370411,0.000572721,0.000883804,0.001209434,0.001562924,0.001937656,0.002280067,0.002327787,0.002555672,0.002666785,0.002686231,0.002757847,0.002842291,0.002807193,0.002756402,0.002875135,0.0030197,0.003134655,0.00327797,0.003386377,0.003550557,0.003689191,0.003826265,0.003972894,0.004113673,0.004255167
Non-Annex_I,Rest Central America,CRI,Costa Rica,2F2a,Closed cell foam,HFC-245fa,fossil,0,0,0,0,0,0,0,0,0,0,0,0,1.25E-05,0.001424289,0.001301682,0.001380961,0.002777369,0.003890924,0.005805862,0.007333827,0.008443227,0.008899479,0.009355577,0.00911517,0.009698585,0.010585244,0.010935641,0.012050951,0.01274518,0.013465159,0.014308331,0.015060791,0.015832662,0.016621829
Non-Annex_I,Rest Central America,CRI,Costa Rica,2F1a,Commerical refrigeration,HFC-32,fossil,0,0,0,0,0,0,0,0,0,0.000385829,0.000771658,0.001157418,0.001543149,0.001928863,0.00231456,0.002549689,0.002032035,0.002063989,0.002095944,0.002127898,0.004375838,0.003391688,0.002530966,0.002464404,0.003286443,0.004165108,0.004165108,0.004165108,0.004165108,0.004165108,0.004165108,0.004165108,0.004165108,0.004165108
Non-Annex_I,Rest Central America,CRI,Costa Rica,2F2a,Closed cell foam,HFC-365mfc,fossil,0,0,0,0,0,0,0,0,0,5.36E-05,0.000107128,0.000160693,0.000214257,0.000267821,0.000303603,0.000342244,0.000859809,0.001313346,0.002033151,0.002712373,0.003199029,0.003359792,0.003676806,0.003865768,0.003933394,0.00385476,0.003970846,0.004187358,0.004534728,0.004761384,0.005024897,0.005304076,0.005560526,0.005826906
Non-Annex_I,Rest Central America,CUB,Cuba,2F9,Other F-gas use,HCFC-141b,fossil,9.59E-06,0.000125939,0.000885945,0.00210881,0.00386521,0.00570746,0.00731309,0.00749318,0.00834412,0.00960062,0.0107276,0.0141255,0.0171935,0.0183595,0.0192744,0.0205629,0.0185576,0.0097543,0.000950955,0.000950955,0.000950955,0.000950955,0.000950955,0.000950955,0.000950955,0.000950955,0.000950955,0.000950955,0.000950955,0.000950955,0.000950955,0.000950955,0.000950955,0.000950955
Non-Annex_I,Rest Central America,CUB,Cuba,2F9,Other F-gas use,HCFC-142b,fossil,0.00339934,0.00377965,0.00361981,0.00284781,0.00307602,0.00337184,0.00382367,0.00389868,0.00382136,0.00430317,0.0047474,0.00561023,0.00538069,0.00602037,0.00685489,0.00755519,0.00665108,0.00660235,0.00655362,0.006529255,0.006529255,0.006529255,0.006529255,0.006529255,0.006529255,0.006529255,0.006529255,0.006529255,0.006529255,0.006529255,0.006529255,0.006529255,0.006529255,0.006529255
Non-Annex_I,Rest Central America,CUB,Cuba,2F1a,Commerical refrigeration,HFC-125,fossil,0,0,0,0,0,0,0,0,5.63E-05,0.001236053,0.003385731,0.005779753,0.008285569,0.010841087,0.013951768,0.017304916,0.017851185,0.017068385,0.017115574,0.01763674,0.015642507,0.015090581,0.015496441,0.016240579,0.016984717,0.017728855,0.019654603,0.021481367,0.023597569,0.025553807,0.027520208,0.029533155,0.031511684,0.033497643
Non-Annex_I,Rest Central America,CUB,Cuba,2F1a,Commerical refrigeration,HFC-134a,fossil,9.18E-05,0.000370332,0.000492759,0.000614284,0.002083368,0.003552451,0.005021534,0.006490617,0.007959701,0.009428784,0.021559632,0.029735661,0.036085251,0.043318896,0.051560017,0.061364257,0.062660548,0.06395684,0.065253131,0.066549423,0.067845714,0.069142006,0.070438297,0.071734588,0.083363661,0.099432538,0.116711545,0.131518405,0.150398817,0.167387577,0.184279587,0.201866648,0.219022592,0.236234263
Non-Annex_I,Rest Central America,CUB,Cuba,2F1a,Commerical refrigeration,HFC-143a,fossil,0,0,0,6.83E-05,0.000171742,0.000399024,0.000844303,0.00132138,0.001997014,0.002816835,0.003722069,0.004551479,0.005498259,0.006536224,0.007397146,0.009077228,0.009974521,0.01051056,0.011177505,0.011366891,0.011177227,0.011556585,0.011935944,0.012315302,0.01269466,0.013074019,0.01525844,0.017824513,0.020981069,0.023616752,0.026402856,0.029262304,0.032022716,0.034824704
Non-Annex_I,Rest Central America,CUB,Cuba,2F4,Aerosols,HFC-152a,fossil,2.08E-05,0.002279328,0.004481787,0.006563863,0.009050532,0.011510575,0.013964366,0.016236637,0.018805114,0.021166816,0.022735994,0.02143297,0.022861883,0.02419215,0.0239744,0.021756495,0.025812108,0.02986772,0.033923333,0.037978946,0.041235219,0.041984954,0.040355817,0.041553122,0.041937325,0.041751228,0.041666007,0.04451591,0.046546971,0.048145552,0.0503054,0.05223523,0.054131317,0.056126572
Non-Annex_I,Rest Central America,CUB,Cuba,2F4,Aerosols,HFC-227ea,fossil,0,0,0,0,0,2.67E-05,0.000111651,0.000225792,0.000443968,0.000686453,0.001059311,0.001449606,0.001873291,0.002322439,0.002732847,0.002790043,0.003063181,0.003196359,0.003219667,0.003305504,0.003406718,0.00336465,0.003303772,0.003446084,0.003619357,0.00375714,0.003928914,0.004058849,0.004255633,0.004421797,0.004586092,0.004761839,0.004930575,0.005100167
Non-Annex_I,Rest Central America,CUB,Cuba,2F2a,Closed cell foam,HFC-245fa,fossil,0,0,0,0,0,0,0,0,0,0,0,0,1.49E-05,0.001707127,0.001560172,0.001655195,0.003328903,0.00466359,0.006958799,0.008790189,0.010119897,0.010666752,0.011213423,0.010925275,0.011624545,0.012687279,0.013107258,0.014444048,0.015276138,0.016139091,0.017149702,0.018051587,0.018976736,0.019922618
Non-Annex_I,Rest Central America,CUB,Cuba,2F1a,Commerical refrigeration,HFC-32,fossil,0,0,0,0,0,0,0,0,0,0.000462448,0.000924896,0.00138726,0.00184959,0.0023119,0.002774189,0.00305601,0.00243556,0.00247386,0.002512159,0.002550459,0.005244798,0.004065215,0.003033569,0.002953789,0.003939071,0.004992222,0.004992222,0.004992222,0.004992222,0.004992222,0.004992222,0.004992222,0.004992222,0.004992222
Non-Annex_I,Rest Central America,CUB,Cuba,2F2a,Closed cell foam,HFC-365mfc,fossil,0,0,0,0,0,0,0,0,0,6.42E-05,0.000128402,0.000192603,0.000256804,0.000321005,0.000363893,0.000410207,0.001030552,0.001574153,0.002436897,0.003251,0.003834298,0.004026985,0.004406952,0.004633439,0.004714493,0.004620244,0.004759382,0.00501889,0.005435241,0.005706907,0.006022748,0.006357368,0.006664743,0.006984022
Annex_I,Central Europe,CYP,Cyprus,2F9,Other F-gas use,HCFC-141b,fossil,1.05E-05,0.000171167,0.00169581,0.00552035,0.0108188,0.0165858,0.0190287,0.0193742,0.0225902,0.0247574,0.0263408,0.0301168,0.03294,0.0315264,0.0316533,0.0325722,0.0121321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Annex_I,Central Europe,CYP,Cyprus,2F9,Other F-gas use,HCFC-142b,fossil,0.00373814,0.00513706,0.00692875,0.00745483,0.0086099,0.0097985,0.00994927,0.0100803,0.0103457,0.0110967,0.011657,0.0119615,0.0103086,0.010338,0.0112574,0.0119676,0.00831262,0.00694629,0.00557995,0.00489678,0.00489678,0.00489678,0.00489678,0.00489678,0.00489678,0.00489678,0.00489678,0.00489678,0.00489678,0.00489678,0.00489678,0.00489678,0.00489678,0.00489678
Annex_I,Central Europe,CYP,Cyprus,2F1a,Commerical refrigeration,HFC-125,fossil,0,0,0,0,0,0,6.50E-05,9.79E-05,0.000138392,0.00018149,0.000231172,0.000280264,0.000332298,0.00038348,0.000448567,0.000518275,0.000593063,0.000676784,0.000917322,0.000878307,0.000975636,0.001256558,0.001462956,0.001593461,0.0017881,0.002065995,0.002473017,0.002872186,0.003046053,0.003245827,0.003121516,0.003182903,0.00322852,0.003222751
Annex_I,Central Europe,CYP,Cyprus,2F1c,Industrial refrigeration,HFC-125,fossil,0,0,0,0,0,0,1.72E-05,3.36E-05,5.28E-05,7.35E-05,9.72E-05,0.000120866,0.000146071,0.000170953,0.000202629,0.000236319,0.00027252,0.000313125,0.00035136,0.000368767,0.000405741,0.000433654,0.000444152,0.000440797,0.000458859,0.000502817,0.000610015,0.000673035,0.000715058,0.000759822,0.000729553,0.000775144,0.000795172,0.000806955
Annex_I,Central Europe,CYP,Cyprus,2F1d,Transport refrigeration,HFC-125,fossil,0,0,0,1.73E-06,5.20E-06,0.000015246,2.88E-05,0.000047124,7.17E-05,9.94E-05,0.000144837,0.000241944,0.000335932,0.000409303,0.000485013,0.000575277,0.000649601,0.000717255,0.000805872,0.000875779,0.000834199,0.000762473,0.000748007,0.000720893,0.000628291,0.00056159,0.000497574,0.000369889,0.000348146,0.000340696,0.000316528,0.000316874,0.00030645,0.000295035
Annex_I,Central Europe,CYP,Cyprus,2F1f,Stationary Air Conditioning,HFC-125,fossil,0,0,0,0,0,0,0.000733687,0.00151094,0.002415918,0.003392103,0.004510242,0.005635953,0.006830309,0.008017094,0.009497214,0.011091293,0.012804591,0.014719514,0.016550276,0.017471691,0.019157631,0.022641159,0.02332543,0.023555734,0.024539591,0.026902636,0.030375447,0.033591309,0.036750448,0.040884811,0.041295484,0.045584653,0.048529388,0.051077581
Annex_I,Central Europe,CYP,Cyprus,2F1a,Commerical refrigeration,HFC-134a,fossil,0,0,0,0.000105575,0.000221804,0.000453646,0.000466913,0.00056718,0.000695868,0.000828412,0.000983384,0.001129778,0.00128389,0.001431588,0.001627697,0.002098472,0.002353923,0.002891565,0.00258639,0.002876981,0.003145683,0.002848194,0.002530332,0.002104885,0.001824981,0.001582465,0.001489829,0.001275761,0.001369274,0.001497147,0.001427721,0.001139358,0.001062719,0.00091791
Annex_I,Central Europe,CYP,Cyprus,2F1b,Domestic refrigeration,HFC-134a,fossil,0,0,0,8.50E-07,2.36E-06,4.39E-06,7.28E-06,1.02E-05,1.35E-05,1.70E-05,2.06E-05,2.46E-05,0.000030586,3.68E-05,4.32E-05,0.000049646,5.63E-05,0.000063048,6.97E-05,7.64E-05,8.29E-05,8.94E-05,9.03E-05,0.000164315,0.00022004,0.000263247,0.00033643,0.000341954,0.000368396,0.000382207,0.000388429,0.000416501,0.000432536,0.000449312
Annex_I,Central Europe,CYP,Cyprus,2F1c,Industrial refrigeration,HFC-134a,fossil,0,0,0,2.55E-05,5.19E-05,0.000106098,0.000100188,0.000100853,0.000105506,0.000108616,0.000113155,0.000115014,0.000116816,0.000117234,0.000120667,0.000123773,0.000126734,0.000130232,0.000131675,0.000125519,0.000125114,0.000122105,0.000114166,0.000167402,0.000170302,0.000240566,0.00010587,0.000109827,0.000117788,0.000113935,0.00010534,9.83E-05,9.18E-05,8.44E-05
Annex_I,Central Europe,CYP,Cyprus,2F1d,Transport refrigeration,HFC-134a,fossil,0,0,0,0.000001845,0.000005535,0.000016236,0.000030627,0.000050184,0.000076383,0.000105903,0.000154242,0.000257654,0.000357746,0.000435881,0.000516508,0.000612632,0.000691783,0.00076383,0.000858202,0.000932648,0.000888368,0.000811985,0.000796579,0.000767705,0.000669089,0.000598057,0.000529884,0.000393908,0.000370753,0.000362819,0.000337082,0.000337451,0.00032635,0.000314193
Annex_I,Central Europe,CYP,Cyprus,2F1e,Mobile Air Conditioning,HFC-134a,fossil,0,0,0.017722428,0.018575376,0.019429848,0.020282796,0.020940636,0.021465744,0.02241246,0.022994412,0.023865252,0.024769644,0.026251932,0.028549536,0.033391187,0.036271453,0.039145823,0.042152765,0.046775524,0.049975583,0.055072696,0.054745657,0.054576189,0.055773212,0.057447899,0.057240967,0.059948136,0.062322231,0.064687247,0.067023825,0.069701645,0.068186584,0.069353029,0.070129431
Annex_I,Central Europe,CYP,Cyprus,2F1f,Stationary Air Conditioning,HFC-134a,fossil,0,0,0,0.000208693,0.000443535,0.000907547,0.001310288,0.001748753,0.002291711,0.002864002,0.003526071,0.004171323,0.004852084,0.005516292,0.006369946,0.007285204,0.008265194,0.009362002,0.010393944,0.010852752,0.011786096,0.013625581,0.013935044,0.01489749,0.015511264,0.017846232,0.017792157,0.019649166,0.021527854,0.02355885,0.023852579,0.026072949,0.02758798,0.028931024
Annex_I,Central Europe,CYP,Cyprus,2F2a,Closed cell foam,HFC-134a,fossil,0,0,0,0,0,0,0,0,1.60E-05,3.65E-05,0.000062941,0.000098055,0.000146143,0.000204729,0.000288114,0.000371226,0.000448703,0.000521494,0.00058786,0.000649667,0.000707152,0.000756062,0.000803081,0.000839499,0.000844574,0.000882566,0.000883932,0.000935124,0.000978113,0.001015218,0.001054426,0.001054035,0.001079342,0.001100717
Annex_I,Central Europe,CYP,Cyprus,2F4,Aerosols,HFC-134a,fossil,0,0,0,0,0,4.57E-07,5.56E-07,1.19E-05,0.001651232,0.001973503,0.002230847,0.002228406,0.002006256,0.002915291,0.00255746,0.002874496,0.004107988,0.003696501,0.004358209,0.003548657,0.003445204,0.003072412,0.002930457,0.002787718,0.002776281,0.002395349,0.002399056,0.002581083,0.002797279,0.003063208,0.003094746,0.002929405,0.002973447,0.002943526
Annex_I,Central Europe,CYP,Cyprus,2F1a,Commerical refrigeration,HFC-143a,fossil,0,0,0,0,0,0,7.68E-05,0.000115694,0.000163554,0.000214488,0.000273203,0.000331222,0.000392716,0.000453204,0.000530124,0.000612507,0.000700893,0.000799835,0.001084108,0.001037999,0.001153024,0.001485023,0.00171085,0.001846647,0.002058133,0.002364692,0.002818978,0.003257322,0.003436142,0.003637914,0.003476066,0.003508269,0.003532311,0.00349711
Annex_I,Central Europe,CYP,Cyprus,2F1c,Industrial refrigeration,HFC-143a,fossil,0,0,0,0,0,0,2.03E-05,3.97E-05,6.24E-05,8.68E-05,0.000114906,0.000142841,0.000172629,0.000202036,0.000239471,0.000279286,0.000322069,0.000370057,0.000415243,0.000435816,0.000479512,0.0005125,0.000524093,0.000519474,0.000540148,0.000591294,0.000716992,0.000790389,0.000844957,0.000897847,0.000862144,0.000915934,0.000939593,0.000953508
Annex_I,Central Europe,CYP,Cyprus,2F1d,Transport refrigeration,HFC-143a,fossil,0,0,0,2.05E-06,6.14E-06,0.000018018,3.40E-05,0.000055692,8.48E-05,0.000117527,0.000171171,0.000285933,0.00039701,0.000483722,0.000573198,0.000679872,0.00076771,0.000847665,0.000952395,0.001035011,0.000985871,0.000901105,0.000884008,0.000851965,0.000742526,0.000663697,0.000588042,0.000437141,0.000411445,0.000402641,0.000374078,0.000374488,0.000362169,0.000348678
Annex_I,Central Europe,CYP,Cyprus,2F3,Fire Extinguishers,HFC-227ea,fossil,0,0,1.24E-06,3.11E-06,8.20E-06,1.64E-05,2.64E-05,4.01E-05,0.000104925,0.000163086,0.000213284,0.000292294,0.000396702,0.000527419,0.000687267,0.000872122,0.001056756,0.001248028,0.001439853,0.00215194,0.002420839,0.002680443,0.002935928,0.003106329,0.003167482,0.003225715,0.003230707,0.003349471,0.003473234,0.003521826,0.003421552,0.00348994,0.003495509,0.003486736
Annex_I,Central Europe,CYP,Cyprus,2F1a,Commerical refrigeration,HFC-32,fossil,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27E-05,2.61E-05,3.95E-05,5.54E-05,7.47E-05,9.95E-05,0.000118199,0.000143067,0.000153915,0.000183126,0.000204768,0.000225335
Annex_I,Central Europe,CYP,Cyprus,2F1f,Stationary Air Conditioning,HFC-32,fossil,0,0,0,0,0,0,0.000719858,0.001482457,0.002370372,0.003328152,0.004425209,0.005529695,0.006701532,0.007865941,0.009318154,0.010882178,0.012563173,0.01444199,0.016238235,0.017142277,0.018796429,0.022211655,0.022882866,0.023108371,0.024073423,0.026391406,0.029802173,0.032957293,0.036057737,0.04011955,0.040516971,0.0447251,0.047614221,0.050112444
Annex_I,Central Europe,CYP,Cyprus,2F8,Electrical Equipment,SF6,fossil,0.000143434,0.000197869,0.000252303,0.000306738,0.000361172,0.000415607,0.000470041,0.000524476,0.00057891,0.000633345,0.00068778,0.000744256,0.000799954,0.00085565,0.000911348,0.000967044,0.000939884,0.000965934,0.000991982,0.001018032,0.001044082,0.001140808,0.001192486,0.001244162,0.00129584,0.001347516,0.001305448,0.001322313,0.001415179,0.001352372,0.001539714,0.001452603,0.001462956,0.001499818
Annex_I,Central Europe,CZE,Czech Republic,2F7,Semiconductor/Electronics Manufacture,C2F6,fossil,0,0,0,0,0,0,0,0,0,0,0,0.0003135,0.0005643,0.0001254,0.00028215,0.0003762,0.0008151,0.0008436,0.0014079,0.0020406,0.0027417,0.00015048,0.0000855,0,0,0,0,0,0,0,,0.0020691,0.0027588,0.0036784
Annex_I,Central Europe,CZE,Czech Republic,2F9,Other F-gas use,C2F6,fossil,0.000008,0.0000085,0.000009,0.000009,0.0000095,0.00001,0.0000105,0.000011,0.000011,0.0000115,0.000012,0.0000125,0.000013,0.000013,0.0000135,0.000014,0.0000143,1.47E-05,0.000015043,0.000015043,0.000015043,0.000015043,0.000015043,0.000015043,0.000015043,0.000015043,0.000015043,0.000015043,0.000015043,0.000015043,0.000015043,0.000015043,0.000015043,0.000015043
Annex_I,Central Europe,CZE,Czech Republic,2F9,Other F-gas use,C3F8,fossil,0.00001,0.0000105,0.000011,0.0000115,0.000012,0.0000125,0.000013,0.0000135,0.000014,0.0000145,0.000015,0.0000155,0.000016,0.0000165,0.000017,0.0000175,0.000018,0.0000185,0.000019,0.000019,0.000019,0.000019,0.000019,0.000019,0.000019,0.000019,0.000019,0.000019,0.000019,0.000019,0.000019,0.000019,0.000019,0.000019
Annex_I,Central Europe,CZE,Czech Republic,2F9,Other F-gas use,C4F10,fossil,0.000023,0.0000235,0.000024,0.0000245,0.0000245,0.000025,0.0000255,0.000026,0.0000265,0.0000265,0.000027,0.0000275,0.000028,0.0000285,0.0000285,0.000029,2.94E-05,0.000029819,0.000030205,0.000030205,0.000030205,0.000030205,0.000030205,0.000030205,0.000030205,0.000030205,0.000030205,0.000030205,0.000030205,0.000030205,0.000030205,0.000030205,0.000030205,0.000030205
Annex_I,Central Europe,CZE,Czech Republic,2F7,Semiconductor/Electronics Manufacture,CF4,fossil,0,0,0,0,0,0,0,0.0001539,0.0001539,0.000028975,0.00035055,0.000346465,0.00081225,0.0000418,0.00009405,0.0001254,0.00152855,0.00111853,0.00146965,0.00134368,0.000917748,8.23E-05,0.000051756,3.69E-05,0.000062073,0.000056259,0.000056259,0.00008721,0.000081396,0.000066006,5.63E-05,0.001156758,0.001515212,0.001998281
Annex_I,Central Europe,CZE,Czech Republic,2F9,Other F-gas use,HCFC-141b,fossil,2.36E-05,0.000611395,0.00706362,0.0268311,0.0562433,0.0937355,0.111969,0.110648,0.121617,0.130033,0.138876,0.157579,0.173446,0.170973,0.174945,0.187276,0.084504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
Annex_I,Central Europe,CZE,Czech Republic,2F9,Other F-gas use,HCFC-142b,fossil,0.00835266,0.0183491,0.0288607,0.0362336,0.0447598,0.0553769,0.0585433,0.0575692,0.0556973,0.0582831,0.0614588,0.0625857,0.0542798,0.0560648,0.062219,0.0688085,0.0494611,0.0434207,0.0373803,0.0343601,0.0343601,0.0343601,0.0343601,0.0343601,0.0343601,0.0343601,0.0343601,0.0343601,0.0343601,0.0343601,0.0343601,0.0343601,0.0343601,0.0343601
Annex_I,Central Europe,CZE,Czech Republic,2F1a,Commerical refrigeration,HFC-125,fossil,0,0,0,0,0,0,0.00008112,0.002055961,0.003083105,0.004318933,0.006546703,0.009277468,0.011874467,0.015064359,0.016885829,0.018595729,0.039339642,0.066019242,0.084473709,0.089061957,0.111287374,0.130445572,0.136852514,0.146144029,0.156634683,0.168175978,0.188902222,0.206863603,0.204092276,0.190717341,0.171966663,0.165067282,0.152058951,0.139172821
Annex_I,Central Europe,CZE,Czech Republic,2F1c,Industrial refrigeration,HFC-125,fossil,0,0,0,0,0,0,0.00003042,0.000770982,0.001156016,0.001616787,0.002431135,0.003383527,0.004269772,0.005430699,0.006089684,0.006743114,0.014335739,0.023859935,0.030281588,0.031789316,0.039916303,0.046604981,0.048727847,0.052860464,0.057953692,0.061976613,0.066628389,0.07009311,0.068166831,0.063810903,0.055961223,0.052390665,0.047131943,0.04157229
